LOC_ID,website,google_rating,google_reviews_count,google_maps_url,google_phone,google_hours_mon,google_hours_tue,google_hours_wed,google_hours_thu,google_hours_fri,google_hours_sat,google_hours_sun,google_photo_url,google_place_id,match_confidence,food_info,surveillance_cameras,religious_affiliation
5834,http://www.uppercanadachildcare.com/location/rockford-ps/,4.2,5.0,https://maps.google.com/?cid=7323255062395684442,(416) 663-6286,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,Closed,Closed,,ChIJx7RN-cYtK4gRWgat0a1toWU,high,,,
5847,http://www.studio123earlylearningcentre.org/,4.5,30.0,https://maps.google.com/?cid=11240633336680721418,(416) 343-0093,8:30 AM – 5:45 PM,8:30 AM – 5:45 PM,8:30 AM – 5:45 PM,8:30 AM – 5:45 PM,8:30 AM – 5:45 PM,Closed,Closed,,ChIJYw_8V9o0K4gRCqxE23bA_ps,high,,,
5861,https://www.harmonychildcarecentre.ca/,3.9,11.0,https://maps.google.com/?cid=15415257808477056758,(416) 656-8902,8:00 AM – 4:00 PM,8:00 AM – 4:00 PM,8:00 AM – 4:00 PM,8:00 AM – 4:00 PM,8:00 AM – 4:00 PM,Closed,Closed,,ChIJfSretXY0K4gR9m5Xo03_7dU,high,,,
5863,https://www.oise.utoronto.ca/jics/,,,https://maps.google.com/?cid=11149289404592919111,(416) 934-4517,8:00 AM – 4:00 PM,8:00 AM – 4:00 PM,8:00 AM – 4:00 PM,8:00 AM – 4:00 PM,8:00 AM – 4:00 PM,Closed,Closed,,ChIJFzxvbpc0K4gRR5LJWqQ7upo,high,,,
5871,https://stalphonsusto.archtoronto.org/,4.8,58.0,https://maps.google.com/?cid=869899612976661938,(416) 653-4486,,,,,,,,,ChIJxwGkcH4zK4gRskW5zRaBEgw,high,,,
5873,http://www.hipposchool.org/,5.0,4.0,https://maps.google.com/?cid=4018417645219868632,(416) 651-6718,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,ChIJL3uXkH80K4gR2O99zo5JxDc,high,,,
5878,https://www.plasp.com/SearchForCare?type=0&lid=&sn=Bennington+Heights+P.S.+Toronto&pt=,,,https://maps.google.com/?cid=2199793793231850592,(647) 484-4372,"7:30 – 9:00 AM, 3:00 – 6:00 PM","7:30 – 9:00 AM, 3:00 – 6:00 PM","7:30 – 9:00 AM, 3:00 – 6:00 PM","7:30 – 9:00 AM, 3:00 – 6:00 PM","7:30 – 9:00 AM, 3:00 – 6:00 PM",Closed,Closed,,ChIJF9d0hbfM1IkRYIyxyMw8hx4,high,,,
5897,http://www.cfel.ca/,3.8,18.0,https://maps.google.com/?cid=12528377072229403665,(416) 499-5112,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,Closed,Closed,,ChIJYXVQTx7T1IkREcxhqpG83a0,high,,,
5908,https://www.tcdsb.org/o/stmonica,,,https://maps.google.com/?cid=14602484158771711350,(416) 393-5224,9:00 AM – 3:30 PM,9:00 AM – 3:30 PM,9:00 AM – 3:30 PM,9:00 AM – 3:30 PM,9:00 AM – 3:30 PM,Closed,Closed,,ChIJ5Q3hgCMzK4gRdk3boflxpso,high,,,
5958,http://www.torontomfrc.ca/,4.8,38.0,https://maps.google.com/?cid=1065557687236902084,(416) 633-6200 ext. 4311,8:00 AM – 4:00 PM,8:00 AM – 4:00 PM,8:00 AM – 4:00 PM,8:00 AM – 4:00 PM,8:00 AM – 4:00 PM,Closed,Closed,,ChIJydvVfB0yK4gRxDxxKxKfyQ4,high,,,
6103,https://schoolweb.tdsb.on.ca/withrow/Withrow-Childcare-Centre,2.7,3.0,https://maps.google.com/?cid=631017698992294668,(416) 463-1457,,,,,,,,,ChIJ8yy_4mPL1IkRDItrA0HTwQg,high,,,
6366,https://bessboroughchildcarecentre.com/,,,https://maps.google.com/?cid=833928453517640625,(416) 467-0389,,,,,,,,,ChIJt3_tR9DM1IkRsYMCmIK1kgs,high,,,
6374,http://www.ccnurseryschool.com/,4.9,34.0,https://maps.google.com/?cid=7502496035232037927,(416) 769-4938,9:00 AM – 2:00 PM,9:00 AM – 2:00 PM,9:00 AM – 2:00 PM,9:00 AM – 2:00 PM,9:00 AM – 2:00 PM,Closed,Closed,,ChIJ44zfypw2K4gRJzzI5GQ4Hmg,high,,,
6382,http://johngkids.com/,1,2,https://maps.google.com/?cid=5047041244580684934,(416) 394-6989,7:15 AM – 6:00 PM,7:15 AM – 6:00 PM,7:15 AM – 6:00 PM,7:15 AM – 6:00 PM,7:15 AM – 6:00 PM,Closed,Closed,,ChIJIx457WE3K4gRhiT6hUWxCkY,high,,,
6390,https://www.tcdsb.org/o/fatherserra,,,https://maps.google.com/?cid=946537926957345325,(416) 393-5391,9:00 AM – 3:30 PM,9:00 AM – 3:30 PM,9:00 AM – 3:30 PM,9:00 AM – 3:30 PM,9:00 AM – 3:30 PM,Closed,Closed,,ChIJW9NgLjY3K4gRLSq6xjrHIg0,high,,,
6395,https://www.tcdsb.org/o/stgregory/,,,https://maps.google.com/?cid=9085521876760117863,(416) 393-5262,8:30 AM – 3:00 PM,8:30 AM – 3:00 PM,8:30 AM – 3:00 PM,8:30 AM – 3:00 PM,8:30 AM – 3:00 PM,Closed,Closed,,ChIJjw4HTXE3K4gRZ8JTfwJCFn4,high,,,
6403,http://www.mintschool.ca/,,,https://maps.google.com/?cid=9080848504163994085,(416) 246-9896,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,Closed,Closed,,ChIJmxBqu9U2K4gR5QnVJZqnBX4,high,,,
6424,https://www.plasp.com/SearchForCare?type=0&lid=&sn=St.+Clement+C.S.+Toronto&pt=,3.7,3.0,https://maps.google.com/?cid=15979171865924636481,(416) 695-2343,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,Closed,Closed,,ChIJ2UOEwxA4K4gRQY9amSZswd0,high,,,
6425,http://humbervalemontessori.ca/,,,https://maps.google.com/?cid=6376621257219032726,(416) 244-4001,8:00 AM – 5:00 PM,8:00 AM – 5:00 PM,8:00 AM – 5:00 PM,8:00 AM – 5:00 PM,8:00 AM – 5:00 PM,Closed,Closed,,ChIJMfg58zE3K4gRlsa-pz9Pflg,high,,,
6427,https://www.kingswaynurseryschools.com/,4.3,12.0,https://maps.google.com/?cid=15707794487228340898,(416) 233-1491,9:00 AM – 3:30 PM,9:00 AM – 3:30 PM,9:00 AM – 3:30 PM,9:00 AM – 3:30 PM,9:00 AM – 3:30 PM,Closed,Closed,,ChIJcQbX7fg2K4gRopoV2NxL_dk,high,,,
6433,http://www.learningonthelake.org/,5,11,https://maps.google.com/?cid=10000544777797772460,(416) 259-8776,,,,,,,,,ChIJnxAIIshJK4gRrCQGgX0SyYo,high,,,
6437,https://princeedwardmontessori.com/,,,https://maps.google.com/?cid=16912530906602967816,(416) 234-9127,8:00 AM – 4:00 PM,8:00 AM – 4:00 PM,8:00 AM – 4:00 PM,8:00 AM – 4:00 PM,8:00 AM – 4:00 PM,Closed,Closed,,ChIJp63Ihlc2K4gRCJPizEBhteo,high,,,
6445,,4.3,19.0,https://maps.google.com/?cid=6002380816380674781,(416) 255-7555,8:00 AM – 6:00 PM,8:00 AM – 6:00 PM,8:00 AM – 6:00 PM,8:00 AM – 6:00 PM,8:00 AM – 6:00 PM,Closed,Closed,,ChIJCbdhJCJIK4gR3UL97oy9TFM,high,,,
6447,http://stgprogram.com/,,,https://maps.google.com/?cid=2552164943339210418,(416) 576-3731,"7:30 – 9:00 AM, 3:30 – 6:00 PM","7:30 – 9:00 AM, 3:30 – 6:00 PM","7:30 – 9:00 AM, 3:30 – 6:00 PM","7:30 – 9:00 AM, 3:30 – 6:00 PM","7:30 – 9:00 AM, 3:30 – 6:00 PM",Closed,Closed,,ChIJd-SZFGo3K4gRskbwd34cayM,high,,,
6449,http://www.sunnyleachildcarecentre.ca/,5.0,3.0,https://maps.google.com/?cid=11555522102361188853,(416) 233-6509,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,Closed,Closed,,ChIJDyi8NFA2K4gR9elp2SB2XaA,high,,,
6451,https://www.sunnyleacoop.com/,5.0,5.0,https://maps.google.com/?cid=12197214611805876488,(416) 716-1258,9:15 AM – 3:00 PM,9:15 AM – 3:00 PM,9:15 AM – 3:00 PM,9:15 AM – 3:00 PM,9:15 AM – 3:00 PM,Closed,Closed,,ChIJhSEWzlE2K4gRCLHk2RA2Rak,high,,,
6453,https://schoolweb.tdsb.on.ca/humbervalley,,,https://maps.google.com/?cid=14294537246182745816,(416) 394-7860,9:00 AM – 3:30 PM,9:00 AM – 3:30 PM,9:00 AM – 3:30 PM,9:00 AM – 3:30 PM,9:00 AM – 3:30 PM,Closed,Closed,,ChIJTa2GgxA3K4gR2CZQw-NlYMY,high,,,
6459,http://princessmargaretnurseryschool.godaddysites.com/,5.0,6.0,https://maps.google.com/?cid=8272466314836932346,(416) 233-8213,9:00 – 11:30 AM,9:00 – 11:30 AM,9:00 – 11:30 AM,9:00 – 11:30 AM,9:00 – 11:30 AM,Closed,Closed,,ChIJd-SZFGo3K4gR-nY9sEi0zXI,high,,,
6463,https://hydrobrightlights.com/,4.7,13.0,https://maps.google.com/?cid=3463630045428186485,(416) 207-6856,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,Closed,Closed,,ChIJyzMVKcc3K4gRdf0d2yxJETA,high,,,
6465,https://www.lambtonkingswaybanda.com/,,,https://maps.google.com/?cid=1005203068157817067,(416) 394-6400,,,,,,,,,ChIJ_5eagfs2K4gR6_CtXN0y8w0,high,,,
6467,https://ryrns.ca/,5.0,31.0,https://maps.google.com/?cid=16724865152014596871,(416) 239-1555,9:00 AM – 3:30 PM,9:00 AM – 3:30 PM,9:00 AM – 3:30 PM,9:00 AM – 3:30 PM,9:00 AM – 3:30 PM,Closed,Closed,,ChIJ76n0_FE2K4gRB7sjXj6oGug,high,,,
6471,https://www.plasp.com/SearchForCare?type=0&lid=&sn=All+Saints+C.S.+Toronto&pt=,5.0,1.0,https://maps.google.com/?cid=13869859706972639559,(647) 484-4372,"7:30 – 9:00 AM, 3:00 – 6:00 PM","7:30 – 9:00 AM, 3:00 – 6:00 PM","7:30 – 9:00 AM, 3:00 – 6:00 PM","7:30 – 9:00 AM, 3:00 – 6:00 PM","7:30 – 9:00 AM, 3:00 – 6:00 PM",Closed,Closed,,ChIJjUSswjE3K4gRR5Gb9uqje8A,high,,,
6474,https://silvercreekpreschool.ca/,,,https://maps.google.com/?cid=11236867918515099351,(416) 249-9770,8:30 AM – 3:00 PM,8:30 AM – 3:00 PM,8:30 AM – 3:00 PM,8:30 AM – 3:00 PM,8:30 AM – 3:00 PM,Closed,Closed,,ChIJM5We2eU3K4gR11YTH9Zf8Zs,high,,,
6476,https://garderierayondesoleil.com/en/,,,https://maps.google.com/?cid=7977803537156462166,(416) 444-3464,7:15 AM – 6:00 PM,7:15 AM – 6:00 PM,7:15 AM – 6:00 PM,7:15 AM – 6:00 PM,7:15 AM – 6:00 PM,Closed,Closed,,ChIJHXDrS2_S1IkRVtYQgAzatm4,high,,,
6480,http://www.weeleprechaunschildcarecentre.com/,4.3,27.0,https://maps.google.com/?cid=15013463512796402409,(416) 385-1726,8:00 AM – 6:00 PM,8:00 AM – 6:00 PM,8:00 AM – 6:00 PM,8:00 AM – 6:00 PM,8:00 AM – 6:00 PM,Closed,Closed,,ChIJ76lUmUrN1IkR6ZKEKIWJWtA,high,,,
6498,http://www.lansingnursery.org/,4.8,38.0,https://maps.google.com/?cid=15604671744915363092,(416) 225-4581,8:00 AM – 5:00 PM,8:00 AM – 5:00 PM,8:00 AM – 5:00 PM,8:00 AM – 5:00 PM,8:00 AM – 5:00 PM,Closed,Closed,,ChIJq8XJtWwtK4gRFFVBYEbujtg,high,,,
6508,https://yorkuchildcare.ca/,4.7,13.0,https://maps.google.com/?cid=7191583482649723751,(416) 736-5959,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,Closed,Closed,,ChIJB0US1TouK4gRZ0PnJxOjzWM,high,,,
6513,https://www.toronto.ca/data/children/dmc/webreg/gcreg6513.html,5.0,4.0,https://maps.google.com/?cid=16031175845658594318,(416) 486-6881,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,Closed,Closed,,ChIJxeVbZ4wyK4gRDoxNrH4tet4,high,,,
6519,https://www.toronto.ca/data/children/dmc/webreg/gcreg6519.html,4.9,79.0,https://maps.google.com/?cid=18339626758950588564,(416) 636-6123,7:00 AM – 5:00 PM,7:00 AM – 5:00 PM,7:00 AM – 5:00 PM,7:00 AM – 5:00 PM,7:00 AM – 5:00 PM,Closed,Closed,,ChIJu2ci9XUxK4gRlJB_qF5xg_4,high,,,
6521,https://templesinaipreschool.net/,5.0,3.0,https://maps.google.com/?cid=10435674616242840258,(416) 487-3281,,,,,,,,,ChIJ-zS_6OrZ1IkRwiK33MX20pA,high,,,
6527,http://www.littleprintsdaycare.com/,4.9,15.0,https://maps.google.com/?cid=12544631315697157649,(416) 226-3336,,,,,,,,,ChIJSd5-giUtK4gREcZeord7F64,high,,,
6535,https://www.hillcrestschool.ca/,5.0,22.0,https://maps.google.com/?cid=11799387114942582029,(416) 489-8355,8:00 AM – 4:30 PM,8:00 AM – 4:30 PM,8:00 AM – 4:30 PM,8:00 AM – 4:30 PM,8:00 AM – 4:30 PM,Closed,Closed,,ChIJlbIgHbwyK4gRDU15sRDYv6M,high,,,
6543,https://www.agincourtmontessori.org/,,,https://maps.google.com/?cid=11019678219516199208,(416) 291-0726,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,Closed,Closed,,ChIJq9BbVXfR1IkRKEFftfTC7Zg,high,,,
6545,https://agincourtcommunitychurch.com/,5.0,6.0,https://maps.google.com/?cid=258194798168332358,(416) 497-0329,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,,ChIJj6KPeOrT1IkRRlitC81KlQM,high,,,
6549,https://bridlegrovebiblechapel.ca/,4.8,43.0,https://maps.google.com/?cid=5803477690217218499,(416) 497-7667,9:00 AM – 6:00 PM,9:00 AM – 6:00 PM,9:00 AM – 6:00 PM,9:00 AM – 6:00 PM,9:00 AM – 6:00 PM,Closed,9:00 AM – 2:00 PM,,ChIJaY4Aua_T1IkRw0FNCzYYilA,high,,,
6551,,5.0,10.0,https://maps.google.com/?cid=3396753775064787122,(416) 284-2344,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,Closed,Closed,,ChIJHZDDIFza1IkRsig0yI-xIy8,high,,,
6553,https://schoolweb.tdsb.on.ca/fairmount,,,https://maps.google.com/?cid=10480308231928454813,(416) 396-6240,8:00 AM – 4:00 PM,8:00 AM – 4:00 PM,8:00 AM – 4:00 PM,8:00 AM – 4:00 PM,8:00 AM – 4:00 PM,Closed,Closed,,ChIJeWE4fMfP1IkRnZ6yVM-IcZE,high,,,
6555,,3.7,3.0,https://maps.google.com/?cid=6225627557127317495,(416) 264-4958,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,Closed,Closed,,ChIJw5qmHgLQ1IkR9-d0RkffZVY,high,,,
6557,,3.7,3,https://maps.google.com/?cid=6225627557127317495,(416) 264-4958,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,Closed,Closed,,ChIJw5qmHgLQ1IkR9-d0RkffZVY,high,,,
6559,,,,,,,,,,,,,,,location_mismatch,,,
6563,http://www.aceafterfour.ca/,3.0,5.0,https://maps.google.com/?cid=14363324452415106021,(416) 446-7398,"7:30 – 9:00 AM, 3:30 – 6:00 PM","7:30 – 9:00 AM, 3:30 – 6:00 PM","7:30 – 9:00 AM, 3:30 – 6:00 PM","7:30 – 9:00 AM, 3:30 – 6:00 PM","7:30 – 9:00 AM, 3:30 – 6:00 PM",Closed,Closed,,ChIJA5Z5HxTS1IkR5WviQ33HVMc,high,,,
6571,http://www.bantingandbestcc.com/myhome/,3.7,3.0,https://maps.google.com/?cid=268338619808778171,(416) 291-6163,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,Closed,Closed,,ChIJFc9u16_W1IkRu4c4kY1UuQM,high,,,
6573,https://charlottetownblvdchildcare.com/,4.2,20.0,https://maps.google.com/?cid=14793220663539448238,(416) 724-0147,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,Closed,Closed,,ChIJJxstndzb1IkRrrk8ztATTM0,high,,,
6575,,5.0,1.0,https://maps.google.com/?cid=3078636689931431043,(416) 292-7278,,,,,,,,,ChIJ5WZ8OuvR1IkRg-zYF8KDuSo,high,,,
6577,https://www.cheerdaycare.ca/,4.5,16.0,https://maps.google.com/?cid=6926510566197538149,(416) 292-4720,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,Closed,Closed,,ChIJgXMJKvfT1IkRZa0xZ6noH2A,high,,,
6583,http://www.goodshepherddaycare.ca/,4.8,35.0,https://maps.google.com/?cid=9628149381539891282,(416) 293-5631,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,Closed,Closed,,ChIJY9EgGSzS1IkRUggVs9kOnoU,high,,,
6587,http://meadowvaledaycare.ca/,4.4,13.0,https://maps.google.com/?cid=11070984243551595817,(416) 281-4171,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,Closed,Closed,,ChIJjx1AxzDa1IkRKe3WToMJpJk,high,,,
6593,https://www.toronto.ca/data/children/dmc/webreg/gcreg6593.html,2.5,2.0,https://maps.google.com/?cid=18153778110499149210,(416) 267-1618,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,Closed,Closed,,ChIJx9_VAUzO1IkRmlWQNwIt7_s,high,,,
6597,https://dearhamwooddaycare.com/,,,https://maps.google.com/?cid=14740143255264192115,(416) 283-7207,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,Closed,Closed,,ChIJo12zQlbb1IkRc2ZkrDGCj8w,high,,,
6608,https://www.hollandbloorview.ca/,4.5,2.0,https://maps.google.com/?cid=5100077216628850865,(416) 782-1105,8:00 AM – 4:00 PM,8:00 AM – 4:00 PM,8:00 AM – 4:00 PM,8:00 AM – 4:00 PM,8:00 AM – 4:00 PM,Closed,Closed,,ChIJQRQPeQszK4gRscA5CDUdx0Y,high,,,
6616,https://mooredale.com/,4.5,11.0,https://maps.google.com/?cid=15193848860253111073,(416) 922-3952,11:00 – 11:24 AM,11:00 – 11:24 AM,11:00 – 11:24 AM,11:00 – 11:24 AM,11:00 – 11:24 AM,Closed,Closed,,ChIJvfm5tKrM1IkRIUNctgll29I,high,,,
6620,,5.0,2.0,https://maps.google.com/?cid=3390256866806764000,(416) 469-8417,,,,,,,,,ChIJRQK3sG_L1IkR4JFYc6icDC8,high,,,
6624,https://daycareconnection.net/,,,https://maps.google.com/?cid=17999463643880633103,(416) 693-6596,,,,,,,,,ChIJ2Sbs6RzM1IkRDzMQodHwyvk,high,,,
6628,https://www.northyonge.com/,5.0,11.0,https://maps.google.com/?cid=10705475949059021481,(416) 481-8900,7:45 AM – 5:45 PM,7:45 AM – 5:45 PM,7:45 AM – 5:45 PM,7:45 AM – 5:45 PM,7:45 AM – 5:45 PM,Closed,Closed,,ChIJqzRQOeoyK4gRqZom16d9kZQ,high,,,
6630,https://www.northyonge.com/,5.0,11.0,https://maps.google.com/?cid=10705475949059021481,(416) 481-8900,7:45 AM – 5:45 PM,7:45 AM – 5:45 PM,7:45 AM – 5:45 PM,7:45 AM – 5:45 PM,7:45 AM – 5:45 PM,Closed,Closed,,ChIJqzRQOeoyK4gRqZom16d9kZQ,high,,,
6632,https://www.aplacetoplaynurseryschool.com/,5.0,13.0,https://maps.google.com/?cid=7556635185321639133,(416) 767-6650,9:00 AM – 4:00 PM,9:00 AM – 1:00 PM,9:00 AM – 4:00 PM,9:00 AM – 1:00 PM,9:00 AM – 4:00 PM,Closed,Closed,,ChIJcy4n0ZE2K4gR3XxQDqqP3mg,high,,,
6638,http://www.mnjcc.org/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=4114205222608536689,4.2,419.0,https://maps.google.com/?cid=13578907229592536772,(416) 924-6211,6:00 AM – 10:00 PM,6:00 AM – 10:00 PM,6:00 AM – 10:00 PM,6:00 AM – 10:00 PM,6:00 AM – 10:00 PM,7:00 AM – 7:00 PM,7:00 AM – 7:00 PM,,ChIJL0CMPZY0K4gRxMbYYS74cbw,high,,,
6640,http://bloorwestnurseryschool.com/,5.0,11.0,https://maps.google.com/?cid=6703887104893827682,(416) 767-6729 ext. 103,8:45 AM – 12:00 PM,8:45 AM – 12:00 PM,8:45 AM – 12:00 PM,8:45 AM – 12:00 PM,8:45 AM – 12:00 PM,Closed,Closed,,ChIJTxgx4IQ2K4gRYrqEnc39CF0,high,,,
6648,https://www.centre55.com/,4.5,46.0,https://maps.google.com/?cid=9936896676298869260,(416) 691-1113,9:00 AM – 5:00 PM,9:00 AM – 9:00 PM,9:00 AM – 9:00 PM,9:00 AM – 5:00 PM,9:00 AM – 5:00 PM,10:00 AM – 1:00 PM,11:00 AM – 3:00 PM,,ChIJAQAQURrM1IkRDMqNEOHy5ok,high,,,
6652,http://www.dovergardens.ca/,5.0,12.0,https://maps.google.com/?cid=968254143077360577,(416) 533-7337,9:00 AM – 12:45 PM,9:00 AM – 12:45 PM,9:00 AM – 12:45 PM,9:00 AM – 12:45 PM,9:00 AM – 12:45 PM,Closed,Closed,,ChIJU9z5_WU0K4gRwSNtWgPubw0,high,,,
6660,https://www.cloverschool.com/,4.1,50.0,https://maps.google.com/?cid=16555881792942313306,(416) 781-4449,7:45 AM – 6:00 PM,7:45 AM – 6:00 PM,7:45 AM – 6:00 PM,7:45 AM – 6:00 PM,7:45 AM – 6:00 PM,Closed,Closed,,ChIJMbXtBp8zK4gRWg-vG8ZOwuU,high,,,
6674,http://www.lerouxfroebel.com/,4.7,18.0,https://maps.google.com/?cid=7111067003165677387,(416) 698-1923,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,Closed,Closed,,ChIJOUTc5BrM1IkRSxexacOVr2I,high,,,
6676,http://www.littletotsmanor.com/,4.6,22.0,https://maps.google.com/?cid=3637590141172657802,(416) 485-5515,7:30 AM – 6:30 PM,7:30 AM – 6:30 PM,7:30 AM – 6:30 PM,7:30 AM – 6:30 PM,7:30 AM – 6:30 PM,Closed,Closed,,ChIJrXoQRzEzK4gRii4P6_VQezI,high,,,
6682,http://www.mcmurrichplayschool.ca/,5.0,7.0,https://maps.google.com/?cid=3533629099866222569,(416) 808-5243,8:45 AM – 2:30 PM,8:45 AM – 2:30 PM,8:45 AM – 2:30 PM,8:45 AM – 2:30 PM,8:45 AM – 2:30 PM,Closed,Closed,,ChIJgXYFTnk0K4gR6W-CwfH4CTE,high,,,
